productId,sku,name,categoryId,categoryName,isActive,quantity,reorderLevel,stockStatus
4511,p4_05_fixture_sku_f4c8c230d84b4123,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4512,p4_05_fixture_sku_879633cd87c94761,P4-05 Fixture Product,,,True,3.000,0.000,Normal
4513,p4_05_fixture_sku_1bd46c1414f64b7d,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4514,p4_05_fixture_sku_e84906477fc24fe4,P4-05 Fixture Product,,,True,6.000,0.000,Normal
4515,p4_05_fixture_sku_2c29348b96ae4ef3,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4516,p4_05_fixture_sku_3af04f09491b4a7e,P4-05 Fixture Product,,,True,9.000,0.000,Normal
4517,p4_05_fixture_sku_d44d29ade1e246e8,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4518,p4_05_fixture_sku_046c132f49e94f98,P4-05 Fixture Product,,,True,15.000,0.000,Normal
4519,p4_05_fixture_sku_4f25dee892234f22,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4520,p4_05_fixture_sku_81fb2a7c7c2c4859,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4521,p4_05_fixture_sku_b39c86587e704f94,P4-05 Fixture Product,,,True,8.000,0.000,Normal
4522,p4_05_fixture_sku_e452d51b7e9f4540,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4523,p4_05_fixture_sku_8625f9f530a74098,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4524,p4_05_fixture_sku_b733fbe8ed7f414f,P4-05 Fixture Product,,,True,1.000,0.000,Normal
4525,p4_05_fixture_sku_e1111b57b32f4f9e,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4526,p4_05_fixture_sku_c26274cf8c5f4074,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4527,p4_05_fixture_sku_357cfc6871ee43c9,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4528,p4_05_fixture_sku_3e0872303d694870,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4529,p4_05_fixture_sku_1ee072d4d41a4eb2,P4-05 Fixture Product,,,True,4.000,0.000,Normal
4530,p4_05_fixture_sku_9f1a55a098924ac0,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4531,p4_05_fixture_sku_3835f9e465874148,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4532,p4_05_fixture_sku_582540646e214900,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4703,p4_05_fixture_sku_67721899f45c45ac,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4704,p4_05_fixture_sku_e900ba379d074f35,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4705,p4_05_fixture_sku_c20739b10a7c4d4a,P4-05 Fixture Product,,,True,8.000,0.000,Normal
4706,p4_05_fixture_sku_a4f5533662e649cb,P4-05 Fixture Product,,,True,4.000,0.000,Normal
4707,p4_05_fixture_sku_94f842818f204ca6,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4708,p4_05_fixture_sku_8dd6c426a3934b37,P4-05 Fixture Product,,,True,3.000,0.000,Normal
4709,p4_05_fixture_sku_be8ef04b7b734b2c,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4710,p4_05_fixture_sku_b93278f2b5764048,P4-05 Fixture Product,,,True,6.000,0.000,Normal
4711,p4_05_fixture_sku_e76ab4236b7e4f14,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4712,p4_05_fixture_sku_1310d37cb0e04dfe,P4-05 Fixture Product,,,True,9.000,0.000,Normal
4713,p4_05_fixture_sku_0f3cda63c56e4aea,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4714,p4_05_fixture_sku_97368e7528c646a6,P4-05 Fixture Product,,,True,15.000,0.000,Normal
4715,p4_05_fixture_sku_94dc21c33a074c7e,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4716,p4_05_fixture_sku_2c32af8f507f46a3,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4717,p4_05_fixture_sku_0a31d2f9375c4985,P4-05 Fixture Product,,,True,8.000,0.000,Normal
4718,p4_05_fixture_sku_e85446435c4348bb,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4719,p4_05_fixture_sku_e14758ef4ed149d0,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4720,p4_05_fixture_sku_f07f84d95cd24bff,P4-05 Fixture Product,,,True,1.000,0.000,Normal
4721,p4_05_fixture_sku_43910ad54f0a4508,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4722,p4_05_fixture_sku_9ddf9c4540e043e3,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4723,p4_05_fixture_sku_d0d718c2a2b54790,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4724,p4_05_fixture_sku_93c9501801354564,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4725,p4_05_fixture_sku_5ec7ce6068b14cad,P4-05 Fixture Product,,,True,4.000,0.000,Normal
4726,p4_05_fixture_sku_c946f3bc128d4ea8,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4727,p4_05_fixture_sku_b7ef0faf774e49ee,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4728,p4_05_fixture_sku_986a21dd6b954a45,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4899,p4_05_fixture_sku_00d654fa0e7d4dd5,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4900,p4_05_fixture_sku_624e55ef357d492c,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4901,p4_05_fixture_sku_91d1e49200684042,P4-05 Fixture Product,,,True,8.000,0.000,Normal
4902,p4_05_fixture_sku_d009ece8417c434f,P4-05 Fixture Product,,,True,4.000,0.000,Normal
4903,p4_05_fixture_sku_a463a29f64824139,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4904,p4_05_fixture_sku_5fbdf5d2c5424cd5,P4-05 Fixture Product,,,True,3.000,0.000,Normal
4905,p4_05_fixture_sku_5065b2723a044f7b,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4906,p4_05_fixture_sku_da28459030e94fa5,P4-05 Fixture Product,,,True,6.000,0.000,Normal
4907,p4_05_fixture_sku_d9ebc4d9fdb94b0f,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4908,p4_05_fixture_sku_cec11e2cf5954a13,P4-05 Fixture Product,,,True,9.000,0.000,Normal
4909,p4_05_fixture_sku_b8f761beb4db4c4a,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4910,p4_05_fixture_sku_d1d2d05dd72c4af2,P4-05 Fixture Product,,,True,15.000,0.000,Normal
4911,p4_05_fixture_sku_6956c2220d1e4134,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4912,p4_05_fixture_sku_9c91cd7ffccc4ef3,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4913,p4_05_fixture_sku_704949bfb3b54496,P4-05 Fixture Product,,,True,8.000,0.000,Normal
4914,p4_05_fixture_sku_d08341fe37ad40cb,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4915,p4_05_fixture_sku_d42eb1b33ce74297,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4916,p4_05_fixture_sku_cbbf236c164d4a79,P4-05 Fixture Product,,,True,1.000,0.000,Normal
4917,p4_05_fixture_sku_87ad6c78e4084fec,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4918,p4_05_fixture_sku_3988cc1692114c0a,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4919,p4_05_fixture_sku_aaaad823f8c9410b,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4920,p4_05_fixture_sku_610fe303bf9f4569,P4-05 Fixture Product,,,True,5.000,0.000,Normal
4921,p4_05_fixture_sku_5c17f714fed14d4b,P4-05 Fixture Product,,,True,4.000,0.000,Normal
4922,p4_05_fixture_sku_96467f9f1d2e4736,P4-05 Fixture Product,,,True,10.000,0.000,Normal
4923,p4_05_fixture_sku_c1144acc387c4a75,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
4924,p4_05_fixture_sku_704938c010f6435f,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5103,p4_05_fixture_sku_b7d48a213feb4c53,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5104,p4_05_fixture_sku_9c9ecf1c4cc840ad,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5105,p4_05_fixture_sku_235b4b0c06a04733,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5106,p4_05_fixture_sku_5513ce4cac994432,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5107,p4_05_fixture_sku_74acfe09a5fc4d3a,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5108,p4_05_fixture_sku_7ad63165a9684ce4,P4-05 Fixture Product,,,True,3.000,0.000,Normal
5109,p4_05_fixture_sku_3ff5642b65744d23,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5110,p4_05_fixture_sku_d53ab04f438c4fb2,P4-05 Fixture Product,,,True,6.000,0.000,Normal
5111,p4_05_fixture_sku_c6798b5cf6bc4c8e,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5112,p4_05_fixture_sku_728ee239b817476c,P4-05 Fixture Product,,,True,9.000,0.000,Normal
5113,p4_05_fixture_sku_3e8044ab6ab14a78,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5114,p4_05_fixture_sku_501ae0bcd18a4186,P4-05 Fixture Product,,,True,15.000,0.000,Normal
5115,p4_05_fixture_sku_a4ac8f6a03944022,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5116,p4_05_fixture_sku_6acadbf8f63c482e,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5117,p4_05_fixture_sku_7f63d822efdf4841,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5118,p4_05_fixture_sku_bd246c2599f94fb6,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5119,p4_05_fixture_sku_37d62a2d842a4ada,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5120,p4_05_fixture_sku_e86ca02c82504c30,P4-05 Fixture Product,,,True,1.000,0.000,Normal
5121,p4_05_fixture_sku_67387420f5814162,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5122,p4_05_fixture_sku_a90a89b27a74429c,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5123,p4_05_fixture_sku_f48e314746c24779,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5124,p4_05_fixture_sku_f6c454883b2846c4,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5125,p4_05_fixture_sku_a6df6d09b09e4ff0,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5126,p4_05_fixture_sku_1cd396fecd354a82,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5127,p4_05_fixture_sku_dad7f2c309fa4355,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5128,p4_05_fixture_sku_cc67fc0721cc4e60,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5387,p4_05_fixture_sku_ae29f4c0699c4ad5,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5388,p4_05_fixture_sku_7fb5eff9fc234d51,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5389,p4_05_fixture_sku_a8fd762a55ee4f0a,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5390,p4_05_fixture_sku_4fc539035bad4eaf,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5391,p4_05_fixture_sku_225cdb045b3749bc,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5392,p4_05_fixture_sku_354886dfcfaa4961,P4-05 Fixture Product,,,True,3.000,0.000,Normal
5393,p4_05_fixture_sku_22df0e536a0f466a,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5394,p4_05_fixture_sku_b98fe07f0a1746c0,P4-05 Fixture Product,,,True,6.000,0.000,Normal
5395,p4_05_fixture_sku_e8a7727bc8a04de8,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5396,p4_05_fixture_sku_ecf9955239114333,P4-05 Fixture Product,,,True,9.000,0.000,Normal
5397,p4_05_fixture_sku_9e34592cbf844ae1,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5398,p4_05_fixture_sku_be4358b62a1b4cd0,P4-05 Fixture Product,,,True,15.000,0.000,Normal
5399,p4_05_fixture_sku_9827cb61f1b64059,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5400,p4_05_fixture_sku_9de55f7bf1fb4cb2,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5401,p4_05_fixture_sku_c06a22fcd76e41e4,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5402,p4_05_fixture_sku_55bdc80b4b544668,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5403,p4_05_fixture_sku_9289eb7122904327,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5404,p4_05_fixture_sku_fa482cb884e84bb6,P4-05 Fixture Product,,,True,1.000,0.000,Normal
5405,p4_05_fixture_sku_2e676cf5bccd4631,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5406,p4_05_fixture_sku_18027acf1fd24684,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5407,p4_05_fixture_sku_8c49fd4d46c04af3,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5408,p4_05_fixture_sku_a6c0e35602c04782,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5409,p4_05_fixture_sku_fc16dd3bb6294054,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5410,p4_05_fixture_sku_0afe56a0d65143c7,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5411,p4_05_fixture_sku_67f2ff8f76b443e7,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5412,p4_05_fixture_sku_a12eb9ffe4b64363,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5618,p4_05_fixture_sku_a187a86d01ad4879,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5619,p4_05_fixture_sku_6f7b2cacbef84d6e,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5620,p4_05_fixture_sku_cf52041d87194b3c,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5621,p4_05_fixture_sku_88f10fb8eb5a4c60,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5622,p4_05_fixture_sku_94dc8a54e58d4d5f,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5623,p4_05_fixture_sku_1e3c97fb2a674e0b,P4-05 Fixture Product,,,True,3.000,0.000,Normal
5624,p4_05_fixture_sku_9ea23bceb8b94eac,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5625,p4_05_fixture_sku_068bb644d38f4c2f,P4-05 Fixture Product,,,True,6.000,0.000,Normal
5626,p4_05_fixture_sku_34e4726a2cfc4691,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5627,p4_05_fixture_sku_03b1e833cf664e80,P4-05 Fixture Product,,,True,9.000,0.000,Normal
5628,p4_05_fixture_sku_e0c0889b09204372,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5629,p4_05_fixture_sku_df0e70abe4654b1b,P4-05 Fixture Product,,,True,15.000,0.000,Normal
5630,p4_05_fixture_sku_ce79af82f2f54f0c,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5631,p4_05_fixture_sku_b0159510eb0c4033,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5632,p4_05_fixture_sku_a3622a87d70d4302,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5633,p4_05_fixture_sku_b62a55042eaa42fc,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5634,p4_05_fixture_sku_df466bfb49a54731,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5635,p4_05_fixture_sku_ece8c8eefc7440fa,P4-05 Fixture Product,,,True,1.000,0.000,Normal
5636,p4_05_fixture_sku_88e87b44fd8142e7,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5637,p4_05_fixture_sku_1caf1833c9b64a0a,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5638,p4_05_fixture_sku_4f9080943347445b,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5639,p4_05_fixture_sku_6e49fadb0d1f410f,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5640,p4_05_fixture_sku_ff60e9614c484963,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5641,p4_05_fixture_sku_9dde1f87a3194717,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5642,p4_05_fixture_sku_65b4264ec0254ada,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5643,p4_05_fixture_sku_1ca8fabddf1d4474,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5887,p4_05_fixture_sku_bb18aa1182144fb8,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5888,p4_05_fixture_sku_716b3fc91d72462b,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5889,p4_05_fixture_sku_b57f545aebbd47f0,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5890,p4_05_fixture_sku_bb7141ddcb86422a,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5891,p4_05_fixture_sku_91c88cd10e2e40e6,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5892,p4_05_fixture_sku_8cf7ff2076424234,P4-05 Fixture Product,,,True,3.000,0.000,Normal
5893,p4_05_fixture_sku_d6386a81ffec4802,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5894,p4_05_fixture_sku_f671d2e2b7d24f9c,P4-05 Fixture Product,,,True,6.000,0.000,Normal
5895,p4_05_fixture_sku_0563e34bb033449a,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5896,p4_05_fixture_sku_cbf66f0643064a0d,P4-05 Fixture Product,,,True,9.000,0.000,Normal
5897,p4_05_fixture_sku_bbc7f743e09a483e,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5898,p4_05_fixture_sku_dbee5d7154c1479a,P4-05 Fixture Product,,,True,15.000,0.000,Normal
5899,p4_05_fixture_sku_6e3af5b0ab334f01,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5900,p4_05_fixture_sku_f18c5600cbdf482e,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5901,p4_05_fixture_sku_2aadf60d5035482d,P4-05 Fixture Product,,,True,8.000,0.000,Normal
5902,p4_05_fixture_sku_122a778957114fbe,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5903,p4_05_fixture_sku_1617e39180cc4ae4,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5904,p4_05_fixture_sku_5772d38c9666415f,P4-05 Fixture Product,,,True,1.000,0.000,Normal
5905,p4_05_fixture_sku_e3398167f5754f3a,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5906,p4_05_fixture_sku_2424ed72fd344e25,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5907,p4_05_fixture_sku_d47fa0f94b584fc6,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5908,p4_05_fixture_sku_e55726418dd94cb9,P4-05 Fixture Product,,,True,5.000,0.000,Normal
5909,p4_05_fixture_sku_5562c3eb7d4b4786,P4-05 Fixture Product,,,True,4.000,0.000,Normal
5910,p4_05_fixture_sku_9e9fe8ccf20c4438,P4-05 Fixture Product,,,True,10.000,0.000,Normal
5911,p4_05_fixture_sku_f604eb8414014caa,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
5912,p4_05_fixture_sku_0edce877c78c4221,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6141,p4_05_fixture_sku_1dde069f52ec4407,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6142,p4_05_fixture_sku_3921ad1976354cf2,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6143,p4_05_fixture_sku_21d3603468664fa5,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6144,p4_05_fixture_sku_d89525ede7c24837,P4-05 Fixture Product,,,True,4.000,0.000,Normal
6145,p4_05_fixture_sku_3eaab898736d4f3a,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6146,p4_05_fixture_sku_7b7bd559ac024245,P4-05 Fixture Product,,,True,3.000,0.000,Normal
6147,p4_05_fixture_sku_819c6af7f7e84067,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6148,p4_05_fixture_sku_f238e7bdc9ef4b59,P4-05 Fixture Product,,,True,6.000,0.000,Normal
6149,p4_05_fixture_sku_2b3626d1638d4ef5,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6150,p4_05_fixture_sku_aa7f5901dac6418f,P4-05 Fixture Product,,,True,9.000,0.000,Normal
6151,p4_05_fixture_sku_aea99d305dc14b4f,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6152,p4_05_fixture_sku_e8067ea8d4ec4842,P4-05 Fixture Product,,,True,15.000,0.000,Normal
6153,p4_05_fixture_sku_a713a90be53a463f,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6154,p4_05_fixture_sku_5b7e11c0caf745e1,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6155,p4_05_fixture_sku_bfa05cacfd654293,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6156,p4_05_fixture_sku_e171a776c7a44174,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6157,p4_05_fixture_sku_3045f366231947e6,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6158,p4_05_fixture_sku_d1486af760b74faa,P4-05 Fixture Product,,,True,1.000,0.000,Normal
6159,p4_05_fixture_sku_6fd7dae0a5914302,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6160,p4_05_fixture_sku_fdf3ba617ab044b3,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6161,p4_05_fixture_sku_699b9959ff234dc5,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6162,p4_05_fixture_sku_5ef3caecd0df41df,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6163,p4_05_fixture_sku_3c6246e469d84f3d,P4-05 Fixture Product,,,True,4.000,0.000,Normal
6164,p4_05_fixture_sku_c66e6d7c16cc484f,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6165,p4_05_fixture_sku_60a9736b60264c43,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6166,p4_05_fixture_sku_fcbadb395dce4f52,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6381,p4_05_fixture_sku_f3f990c1d5d34254,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6382,p4_05_fixture_sku_bde7e2cb725d485c,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6383,p4_05_fixture_sku_f1c7817450264d9b,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6384,p4_05_fixture_sku_681d9e3b2d464c57,P4-05 Fixture Product,,,True,4.000,0.000,Normal
6385,p4_05_fixture_sku_fbfe275177af4dc5,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6386,p4_05_fixture_sku_25ebe1602aa54c17,P4-05 Fixture Product,,,True,3.000,0.000,Normal
6387,p4_05_fixture_sku_8106a24dc8b14124,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6388,p4_05_fixture_sku_d554da6728364887,P4-05 Fixture Product,,,True,6.000,0.000,Normal
6389,p4_05_fixture_sku_739c5a7d25e34279,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6390,p4_05_fixture_sku_ce25014da7ce424a,P4-05 Fixture Product,,,True,9.000,0.000,Normal
6391,p4_05_fixture_sku_79ca2a4adeb34006,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6392,p4_05_fixture_sku_a786fda225df4218,P4-05 Fixture Product,,,True,15.000,0.000,Normal
6393,p4_05_fixture_sku_aecf2da257364bd3,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6394,p4_05_fixture_sku_b1e21829f20e4598,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6395,p4_05_fixture_sku_0e5a1fb82b844999,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6396,p4_05_fixture_sku_f8259dcce1734e3c,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6397,p4_05_fixture_sku_d3d25936deb448ad,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6398,p4_05_fixture_sku_9353d9cf08764cc8,P4-05 Fixture Product,,,True,1.000,0.000,Normal
6399,p4_05_fixture_sku_c3be9c17b3f74ba2,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6400,p4_05_fixture_sku_e1dcecebeafc4a1c,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6401,p4_05_fixture_sku_e7b1064a9b6245b6,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6402,p4_05_fixture_sku_dd741bfb0ca249e2,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6403,p4_05_fixture_sku_7d7ed6d4d0d54128,P4-05 Fixture Product,,,True,4.000,0.000,Normal
6404,p4_05_fixture_sku_a6c3a514291f4561,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6405,p4_05_fixture_sku_f6542665247a4fb1,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6406,p4_05_fixture_sku_c85f94502b5e47e6,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6628,p4_05_fixture_sku_a36165192d224fb4,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6629,p4_05_fixture_sku_16a2c59aaf054516,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6630,p4_05_fixture_sku_24037bd843844e8a,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6631,p4_05_fixture_sku_bf9781ddb9404d77,P4-05 Fixture Product,,,True,4.000,0.000,Normal
6632,p4_05_fixture_sku_a24fc60351504a55,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6633,p4_05_fixture_sku_6fb5e9c585a74853,P4-05 Fixture Product,,,True,3.000,0.000,Normal
6634,p4_05_fixture_sku_e998abf5838446a8,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6635,p4_05_fixture_sku_acae2d5cde454ff0,P4-05 Fixture Product,,,True,6.000,0.000,Normal
6636,p4_05_fixture_sku_f05bf52fc6884aa0,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6637,p4_05_fixture_sku_26c7d82d1856454d,P4-05 Fixture Product,,,True,9.000,0.000,Normal
6638,p4_05_fixture_sku_56dac996ab144793,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6639,p4_05_fixture_sku_6319a909bd354634,P4-05 Fixture Product,,,True,15.000,0.000,Normal
6640,p4_05_fixture_sku_4d5f7d4b8bf04773,P4-05 Fixture Product,,,True,10.000,0.000,Normal
6641,p4_05_fixture_sku_37df701da87643d5,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6642,p4_05_fixture_sku_326034678b684247,P4-05 Fixture Product,,,True,8.000,0.000,Normal
6643,p4_05_fixture_sku_1bdf3718a9704838,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6644,p4_05_fixture_sku_9306baad42f44578,P4-05 Fixture Product,,,True,5.000,0.000,Normal
6645,p4_05_fixture_sku_b28cef10c50845a1,P4-05 Fixture Product,,,True,1.000,0.000,Normal
6646,p4_05_fixture_sku_9f5860fc6f594922,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6647,p4_05_fixture_sku_97a4a3784f0a4aee,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
6648,p4_05_fixture_sku_f81e06a49e82469f,P4-05 Fixture Product,,,True,0.000,0.000,OutOfStock
